COD_MUNICIPIO_TSE;UF;MUNICIPIO;ELEITORADO APTO;FEMININO;MASCULINO;NÃO INFORMADO;16 ANOS;17 ANOS;18 A 20 ANOS;21 A 24 ANOS;25 A 34 ANOS;35 A 44 ANOS;45 A 59 ANOS;60 A 69 ANOS;70 A 79 ANOS;SUPERIOR A 79 ANOS;INVÁLIDA
33871;BA;BREJOLÂNDIA;8171;3935;4223;13;148;166;430;622;1726;1510;1918;835;516;300;0
33898;BA;BROTAS DE MACAÚBAS;9200;4476;4722;2;174;187;556;793;1950;1471;2089;979;689;312;0
33910;BA;BRUMADO;47845;24585;23211;49;272;500;2689;4101;10975;9819;11361;4380;2654;1092;2
33936;BA;BUERAREMA;11641;6081;5560;0;118;171;712;1003;2287;2069;2826;1455;711;289;0
30791;BA;BURITIRAMA;15103;7230;7857;16;183;268;1125;1645;3811;2901;2702;1154;738;575;1
33952;BA;CAATIBA;8334;4050;4280;4;177;147;443;628;1751;1544;1690;806;588;559;1
33960;BA;CABACEIRAS DO PARAGUAÇU;10803;5854;4949;0;102;159;814;1209;2679;2211;2185;898;445;101;0
33979;BA;CACHOEIRA;25313;13188;12105;20;111;264;1451;2291;5997;5543;5634;2245;1288;489;0
33995;BA;CACULÉ;16304;8328;7966;10;110;192;875;1455;3615;3123;3620;1638;1123;552;1
34010;BA;CAEM;8580;4434;4145;1;127;189;574;828;1933;1546;1733;838;568;244;0
34029;BA;CAETANOS;9985;4749;5231;5;190;187;556;885;2304;1876;2116;900;634;336;1
34037;BA;CAETITÉ;39268;20080;19184;4;396;606;2423;3798;9274;7236;8387;3614;2187;1345;2
34053;BA;CAFARNAUM;13347;6724;6605;18;191;218;880;1282;3063;2611;2645;1142;735;578;2
34070;BA;CAIRU;13352;6848;6504;0;174;223;810;1255;3375;3061;2842;944;478;189;1
34096;BA;CALDEIRÃO GRANDE;9574;4859;4711;4;173;206;620;968;2304;1697;1840;878;638;249;1
34118;BA;CAMACÃ;18115;9532;8581;2;164;246;1074;1617;4088;3347;4074;1953;1064;488;0
34134;BA;CAMAÇARI;158125;83949;74118;58;350;1044;7893;14573;42633;38697;35385;11849;4333;1360;8
34150;BA;CAMAMU;25352;12957;12387;8;182;342;1586;2448;5986;4641;5333;2295;1327;1212;0
34177;BA;CAMPO ALEGRE DE LOURDES;22588;11638;10911;39;207;302;1306;1949;5031;4009;4791;2232;1418;1342;1
34193;BA;CAMPO FORMOSO;51338;26145;25180;13;727;957;3689;5010;12001;10096;10584;4461;2654;1156;3
34215;BA;CANÁPOLIS;8345;4095;4241;9;184;198;635;799;1824;1443;1696;800;511;255;0
34231;BA;CANARANA;17941;9187;8749;5;324;363;1277;1693;3982;3352;3994;1591;975;390;0
34258;BA;CANAVIEIRAS;21113;11099;10014;0;178;232;1195;1770;4539;4193;4915;2453;1182;456;0
34274;BA;CANDEAL;7294;3700;3587;7;119;162;463;642;1535;1455;1412;767;527;211;1
34290;BA;CANDEIAS;61488;32204;29273;11;255;628;3286;5492;15395;14262;14279;5046;2222;620;3
34312;BA;CANDIBA;10771;5306;5446;19;154;157;615;882;2257;1910;2636;1141;700;318;1
34339;BA;CÂNDIDO SALES;16789;8967;7822;0;178;233;1082;1576;3480;3235;3935;1712;979;379;0
34355;BA;CANSANÇÃO;27016;13554;13447;15;318;485;1764;2651;6098;5189;5517;2266;1587;1140;1
30856;BA;CANUDOS;12615;6307;6301;7;170;212;805;1126;2856;2442;2691;970;759;583;1
30813;BA;CAPELA DO ALTO ALEGRE;9401;4706;4680;15;144;144;496;806;1919;1589;2137;1048;756;362;0
30830;BA;CAPIM GROSSO;22439;11773;10632;34;305;411;1337;2145;5370;4516;4487;1872;1369;623;4
34363;BA;CARAÍBAS;8430;4118;4305;7;89;127;430;745;1767;1529;1920;1002;588;233;0
34371;BA;CARAVELAS;14330;7213;7107;10;128;198;745;1285;3391;2805;3145;1460;775;397;1
34398;BA;CARDEAL DA SILVA;7597;3812;3782;3;110;159;535;874;1908;1452;1422;520;345;271;1
34410;BA;CARINHANHA;21628;10700;10909;19;247;398;1439;2081;5151;3925;4417;1849;1179;939;3
34436;BA;CASA NOVA;51131;25520;25608;3;620;901;3520;5050;11753;10159;10668;4444;2780;1231;5
34452;BA;CASTRO ALVES;22914;11790;11100;24;281;358;1322;2209;5663;4649;4601;1892;1197;742;0
34479;BA;CATOLÂNDIA;3511;1642;1869;0;72;82;202;291;843;677;732;329;207;76;0
34495;BA;CATU;40144;20980;19140;24;171;344;2118;3507;9568;9151;9422;3603;1713;545;2
34509;BA;CATURAMA;7899;3837;4057;5;156;155;425;678;1824;1445;1626;851;475;263;1
34517;BA;CENTRAL;13184;6623;6546;15;175;251;861;1192;2783;2394;3031;1344;797;355;1
34533;BA;CHORROCHÓ;8962;4465;4482;15;207;203;666;835;1977;1614;1762;790;571;336;1
34550;BA;CÍCERO DANTAS;25188;13125;12057;6;281;356;1394;2151;5456;4348;5823;2615;1804;960;0
34576;BA;CIPÓ;13562;7314;6243;5;185;267;959;1359;3343;2609;2702;1175;671;291;1
34592;BA;COARACI;17051;8846;8203;2;175;268;898;1493;3592;2966;3895;1875;1288;601;0
34614;BA;COCOS;14178;6891;7287;0;308;342;980;1354;2911;2570;3047;1438;870;357;1
34630;BA;CONCEIÇÃO DA FEIRA;15822;8360;7460;2;119;229;978;1459;3706;3541;3335;1353;784;317;1
34657;BA;CONCEIÇÃO DO ALMEIDA;15122;7799;7323;0;132;194;759;1184;3413;3050;3483;1327;868;711;1
34673;BA;CONCEIÇÃO DO COITÉ;49812;25966;23837;9;526;696;2845;4418;12049;10549;10473;4467;2798;990;1
34690;BA;CONCEIÇÃO DO JACUÍPE;23447;12566;10879;2;127;258;1302;2030;5539;5376;5288;2018;1148;361;0
34711;BA;CONDE;17485;8932;8551;2;231;329;1178;1890;4172;3416;3316;1434;882;636;1
34738;BA;CONDEÚBA;15501;7828;7669;4;273;283;970;1271;3212;2803;3287;1628;1138;636;0
34754;BA;CONTENDAS DO SINCORÁ;3796;1885;1909;2;84;67;247;358;834;676;793;402;240;95;0
34770;BA;CORAÇÃO DE MARIA;20949;11005;9936;8;124;268;1215;2016;4907;4487;4497;1931;1112;392;0
34797;BA;CORDEIROS;6959;3544;3413;2;134;150;456;672;1383;1214;1519;759;453;219;0
34819;BA;CORIBE;11656;5741;5915;0;185;230;747;1006;2442;2085;2765;1300;679;217;0
34835;BA;CORONEL JOÃO SÁ;14138;6900;7217;21;325;317;1038;1371;3193;2669;2840;1144;760;481;0
34851;BA;CORRENTINA;26689;13340;13335;14;400;491;1748;2417;5956;4823;5687;2388;1557;1221;1
34878;BA;COTEGIPE;11453;5469;5978;6;175;253;773;1082;2683;1872;2404;1120;588;503;0
34894;BA;CRAVOLÂNDIA;4477;2267;2210;0;74;87;293;425;1084;839;896;395;249;133;2
34916;BA;CRISÓPOLIS;17088;8384;8701;3;265;326;1124;1609;3815;3337;3238;1587;1030;755;2
34932;BA;CRISTÓPOLIS;12035;5857;6167;11;250;250;794;1147;2814;2142;2544;1050;683;359;2
34959;BA;CRUZ DAS ALMAS;43520;23774;19719;27;139;362;2272;4054;10512;9669;10329;3683;1824;674;2
34975;BA;CURAÇÁ;25186;12335;12844;7;412;507;1674;2314;5750;4863;4939;2089;1440;1196;2
34991;BA;DÁRIO MEIRA;7149;3592;3557;0;120;188;517;612;1432;1289;1583;754;431;222;1
30872;BA;DIAS D'ÁVILA;46577;24802;21758;17;166;439;2872;4696;12225;10890;10171;3376;1334;402;6
35017;BA;DOM BASÍLIO;9982;4797;5181;4;168;181;511;870;2394;1873;2266;912;573;234;0
35033;BA;DOM MACEDO COSTA;3665;1933;1732;0;47;43;221;324;804;796;854;340;179;57;0
35050;BA;ELÍSIO MEDRADO;7768;3854;3903;11;78;94;356;656;1751;1552;1744;772;484;281;0
35076;BA;ENCRUZILHADA;13986;6964;7022;0;300;334;1034;1235;3047;2539;3107;1436;710;243;1
35092;BA;ENTRE RIOS;31728;16283;15432;13;281;537;2214;3266;7348;6522;6305;2483;1456;1315;1
33090;BA;ÉRICO CARDOSO;9270;4645;4616;9;145;143;529;815;2040;1657;1985;888;616;450;2
35114;BA;ESPLANADA;24515;12646;11863;6;243;439;1845;2685;6118;4943;4838;1917;1092;392;3
35130;BA;EUCLIDES DA CUNHA;42040;21695;20324;21;317;493;2435;3971;9645;7950;8871;4235;2777;1344;2
30058;BA;EUNÁPOLIS;76567;40221;36269;77;522;870;4172;6571;18500;16294;16840;6587;3493;2714;4
30899;BA;FÁTIMA;15269;7600;7669;0;262;286;904;1468;3372;2812;3126;1392;991;654;2
35149;BA;FEIRA DA MATA;5083;2455;2626;2;92;97;294;409;1020;989;1087;523;330;241;1
35157;BA;FEIRA DE SANTANA;397590;216677;180555;358;724;1941;19252;35198;95405;89266;90856;33322;18639;12971;16
30910;BA;FILADÉLFIA;14142;7097;7040;5;162;227;769;1264;3301;2850;2839;1270;863;596;1
35173;BA;FIRMINO ALVES;4892;2396;2490;6;93;76;325;436;1198;866;974;480;279;165;0
35190;BA;FLORESTA AZUL;7660;3843;3810;7;81;130;397;670;1687;1240;1694;855;591;315;0
35211;BA;FORMOSA DO RIO PRETO;18302;8880;9397;25;286;370;1342;1856;4745;3485;3279;1446;838;654;1
35238;BA;GANDU;21168;11019;10143;6;180;287;1228;1921;5335;4288;4631;1849;990;459;0
30937;BA;GAVIÃO;4423;2154;2265;4;69;81;241;398;950;759;1018;473;295;139;0
35254;BA;GENTIO DO OURO;8895;4255;4635;5;162;167;635;823;1928;1470;1912;868;606;324;0
35270;BA;GLÓRIA;12933;6637;6290;6;115;198;759;1150;3233;2493;2648;1196;683;457;1
35297;BA;GONGOGI;4885;2454;2431;0;84;105;333;417;1029;872;1017;540;306;182;0
35319;BA;GOVERNADOR MANGABEIRA;14475;7970;6505;0;81;150;849;1384;3600;3064;3415;1343;472;117;0
30953;BA;GUAJERU;7677;3835;3833;9;128;121;431;660;1658;1241;1646;727;587;478;0
35335;BA;GUANAMBI;60408;31850;28508;50;384;668;3166;5337;14166;12013;13997;5390;3178;2107;2
35351;BA;GUARATINGA;15905;7753;8133;19;256;270;944;1361;3594;2854;3326;1779;1024;494;3
30970;BA;HELIÓPOLIS;12211;6056;6150;5;260;258;835;1153;2598;2255;2563;1077;730;481;1
35378;BA;IAÇU;22175;11348;10812;15;252;337;1310;1943;5021;4142;4471;1997;1378;1323;1
35394;BA;IBIASSUCÊ;8882;4377;4491;14;109;123;430;674;1813;1542;2086;989;605;511;0
35416;BA;IBICARAÍ;18496;9631;8845;20;159;232;1014;1541;3891;3360;4132;2050;1366;751;0
35432;BA;IBICOARA;13441;6622;6816;3;181;263;955;1367;3891;2777;2386;807;433;380;1
35459;BA;IBICUÍ;11041;5556;5480;5;76;118;533;1059;2423;2043;2461;1110;777;440;1
35475;BA;IBIPEBA;13641;6738;6900;3;232;246;825;1147;3023;2610;3061;1277;793;425;2
35513;BA;IBIPITANGA;12882;6532;6349;1;265;291;869;1182;2756;2265;2727;1146;866;514;1
35530;BA;IBIQUERA;3543;1699;1844;0;34;51;198;321;838;669;729;360;243;100;0
35556;BA;IBIRAPITANGA;14551;7502;7032;17;179;266;998;1568;3509;2640;2897;1433;753;307;1
35572;BA;IBIRAPUÃ;6935;3380;3535;20;118;121;427;564;1558;1258;1519;690;434;245;1
35599;BA;IBIRATAIA;13808;7277;6531;0;151;219;829;1104;3008;2613;3222;1537;836;289;0
35610;BA;IBITIARA;11611;5959;5647;5;162;170;678;1080;2410;2024;2572;1269;888;357;1
35637;BA;IBITITÁ;14359;7092;7267;0;208;240;827;1377;3097;2680;3243;1392;902;391;2
35653;BA;IBOTIRAMA;18840;9507;9292;41;188;269;1292;1883;4505;3601;3830;1604;1037;630;1
35670;BA;ICHU;5289;2659;2618;12;86;95;337;478;1232;999;1157;444;328;133;0
35696;BA;IGAPORÃ;11307;5729;5562;16;113;186;684;1018;2576;2067;2473;1094;697;399;0
35700;BA;IGRAPIÚNA;10515;5136;5377;2;105;166;682;972;2551;2044;2166;933;503;392;1
35718;BA;IGUAÍ;19989;9735;10248;6;208;273;1037;1601;4192;3650;4396;2005;1463;1164;0
35734;BA;ILHÉUS;135424;71349;63966;109;380;887;6683;11098;30204;28102;32219;12999;7037;5811;4
35750;BA;INHAMBUPE;25502;13010;12470;22;151;265;1593;2771;6384;5145;5078;2314;1327;473;1
35777;BA;IPECAETÁ;13759;7140;6617;2;225;249;870;1332;3175;2386;2909;1354;861;397;1
35793;BA;IPIAÚ;28094;15324;12770;0;260;374;1751;2410;6269;5688;6560;3126;1306;346;4
35815;BA;IPIRÁ;46069;24045;22006;18;513;766;2960;4509;10919;8430;9429;4590;2825;1127;1
35831;BA;IPUPIARA;7937;3926;4006;5;146;134;430;657;1677;1354;1810;849;577;303;0
35858;BA;IRAJUBA;4877;2467;2410;0;91;105;345;384;956;984;1138;522;239;113;0
35874;BA;IRAMAIA;9205;4450;4749;6;112;115;535;839;2105;1722;1876;833;558;510;0
35890;BA;IRAQUARA;16456;8534;7919;3;194;276;1078;1696;4075;2990;3406;1433;921;386;1
35912;BA;IRARÁ;23335;12365;10968;2;120;262;1407;2386;5864;4624;4747;2112;1323;490;0
35939;BA;IRECÊ;45251;24680;20561;10;253;403;2546;3969;10541;9784;10224;3780;2213;1535;3
35947;BA;ITABELA;22667;11427;11227;13;157;259;1282;2129;5394;4476;4669;2038;1178;1085;0
35955;BA;ITABERABA;41981;22706;19269;6;184;369;2174;3884;10466;8691;9075;3662;2368;1107;1
35971;BA;ITABUNA;150221;81563;68481;177;280;713;6947;12036;33675;31175;36121;15458;8696;5116;4
35998;BA;ITACARÉ;15194;7459;7731;4;260;333;1083;1559;3989;3145;2997;1169;526;133;0
36013;BA;ITAETÉ;10417;5221;5189;7;126;169;715;1156;2451;1733;2093;1008;641;325;0
36030;BA;ITAGI;9005;4599;4406;0;102;203;636;739;1764;1682;2086;1092;503;198;0
36056;BA;ITAGIBÁ;10254;5184;5070;0;116;190;641;765;2178;1910;2289;1216;663;286;0
36072;BA;ITAGIMIRIM;6479;3236;3236;7;117;131;415;609;1541;1272;1295;585;343;171;0
36080;BA;ITAGUAÇU DA BAHIA;10003;4821;5178;4;151;202;706;1069;2316;1865;2046;884;532;232;0
36099;BA;ITAJU DO COLÔNIA;5379;2672;2701;6;114;100;352;503;1128;1126;1100;503;294;158;1
36110;BA;ITAJUÍPE;17662;9012;8643;7;241;284;1073;1631;3946;3334;3841;1766;1023;522;1
36137;BA;ITAMARAJU;43686;22777;20904;5;261;482;2286;4028;10334;8855;9826;4295;2361;957;1
36153;BA;ITAMARI;6867;3368;3499;0;82;114;421;640;1638;1304;1380;700;374;214;0
36170;BA;ITAMBÉ;18808;9467;9339;2;240;327;1146;1661;4096;3572;3844;1768;1250;902;2
36196;BA;ITANAGRA;5151;2493;2656;2;89;91;383;597;1302;970;1014;372;221;112;0
36218;BA;ITANHÉM;16063;7921;8137;5;180;274;895;1288;3343;2654;3740;1784;1223;678;4
36234;BA;ITAPARICA;17506;9123;8350;33;133;230;936;1418;3602;3734;4243;1585;861;764;0
36250;BA;ITAPÉ;9663;4836;4825;2;103;149;522;841;2231;1880;2015;859;581;482;0
36277;BA;ITAPEBI;8515;4181;4332;2;139;164;558;838;2003;1643;1799;761;410;200;0
36293;BA;ITAPETINGA;46322;24600;21716;6;284;590;2831;4063;10907;9898;10075;4220;2515;938;1
36315;BA;ITAPICURU;23709;11606;12098;5;282;393;1604;2365;5185;4520;4743;1974;1438;1204;1
36331;BA;ITAPITANGA;6915;3482;3431;2;113;78;346;526;1517;1228;1501;717;467;420;2
36358;BA;ITAQUARA;5995;3041;2954;0;85;138;408;533;1339;1102;1336;596;323;135;0
36374;BA;ITARANTIM;13990;6937;7043;10;230;249;831;1155;3073;2558;3004;1415;942;532;1
36382;BA;ITATIM;11544;5811;5707;26;104;158;680;1228;2904;2351;2354;884;570;311;0
36390;BA;ITIRUÇU;9626;5054;4571;1;101;167;496;755;2208;1766;2174;894;616;449;0
36412;BA;ITIÚBA;29093;14573;14498;22;327;531;1910;2619;6583;5397;5732;2564;1914;1515;1
36439;BA;ITORORÓ;16890;8642;8238;10;224;280;966;1428;3808;3123;3476;1734;1184;667;0
36455;BA;ITUAÇU;14505;7350;7148;7;147;212;899;1291;3365;2759;3134;1399;828;470;1
36471;BA;ITUBERÁ;19796;10125;9656;15;97;199;1032;1768;4791;4085;4242;1775;1041;764;2
30660;BA;IUIU;8542;4124;4402;16;156;147;547;820;2036;1513;1821;749;452;301;0
30678;BA;JABORANDI;8001;3866;4135;0;184;175;549;704;1795;1495;1796;754;423;125;1
36498;BA;JACARACI;12074;5864;6206;4;213;198;659;957;2541;1934;2860;1337;905;470;0
36510;BA;JACOBINA;57289;30762;26476;51;403;683;3210;5393;13348;11720;12638;5535;3187;1169;3
36536;BA;JAGUAQUARA;30923;16667;14256;0;338;542;2226;2781;6607;6205;7114;3061;1520;526;3
36552;BA;JAGUARARI;22206;11210;10976;20;137;272;1208;1818;4944;4512;4998;2229;1481;606;1
36579;BA;JAGUARIPE;12928;6553;6369;6;108;201;793;1285;3229;2620;2634;1178;604;275;1
36595;BA;JANDAÍRA;8476;4171;4305;0;145;205;629;868;2031;1631;1584;651;364;368;0
36617;BA;JEQUIÉ;109526;58790;50671;65;479;896;5844;10070;25594;22506;24300;10303;5622;3903;9
36633;BA;JEREMOABO;26193;13349;12833;11;185;332;1648;2700;5936;4798;5571;2492;1656;875;0
36650;BA;JIQUIRIÇÁ;10961;5431;5523;7;155;155;569;922;2659;2180;2319;943;538;520;1
36676;BA;JITAÚNA;10973;5627;5346;0;171;242;785;951;2257;2035;2458;1158;638;278;0
30996;BA;JOÃO DOURADO;17681;9110;8569;2;191;272;1071;1618;3973;3743;3649;1623;983;558;0
36692;BA;JUAZEIRO;146385;76732;69530;123;953;1844;9889;14379;34585;31608;31326;10926;6398;4473;4
36706;BA;JUCURUÇU;8493;3961;4528;4;132;157;514;806;1973;1519;1767;892;529;202;2
36714;BA;JUSSARA;12491;6056;6411;24;202;241;866;1173;2881;2301;2597;1235;688;305;2
30694;BA;JUSSARI;5222;2572;2647;3;72;75;292;511;1138;957;1135;520;334;187;1
36730;BA;JUSSIAPE;6715;3455;3253;7;103;93;295;491;1432;1154;1515;764;529;339;0
36757;BA;LAFAIETE COUTINHO;3840;1850;1990;0;60;77;189;286;905;705;820;438;255;105;0
36765;BA;LAGOA REAL;10879;5215;5658;6;231;262;712;1015;2659;1913;2095;948;588;455;1
36773;BA;LAJE;19400;9866;9530;4;182;290;1144;1690;4524;4003;4241;1596;932;798;0
36790;BA;LAJEDÃO;5145;2488;2650;7;113;109;298;445;1122;950;1179;485;304;139;1
36811;BA;LAJEDINHO;3254;1577;1673;4;40;65;220;309;742;586;704;309;204;75;0
36820;BA;LAJEDO DO TABOCAL;6333;3193;3138;2;101;143;404;594;1390;1170;1340;637;378;176;0
36838;BA;LAMARÃO;8125;4038;4087;0;111;159;577;697;1879;1537;1530;695;485;455;0
39730;BA;LAPÃO;20670;10473;10195;2;130;240;1073;1871;4710;4235;4561;1947;1140;762;1
36854;BA;LAURO DE FREITAS;118561;63887;54622;52;265;704;6421;11334;29053;28299;26718;10125;3773;1867;2
36870;BA;LENÇÓIS;7454;3806;3648;0;95;151;478;704;1881;1449;1546;559;319;272;0
36897;BA;LICÍNIO DE ALMEIDA;9324;4598;4718;8;83;148;500;797;2040;1650;2149;1045;657;255;0
36919;BA;LIVRAMENTO DE NOSSA SENHORA;33728;16867;16843;18;451;521;1897;2787;7759;6536;7293;3082;2052;1348;2
30007;BA;LUÍS EDUARDO MAGALHÃES;46518;24104;22414;0;226;462;3164;5149;14390;11571;8730;2013;651;160;2
36935;BA;MACAJUBA;10072;5069;5000;3;137;196;635;921;2390;1884;1959;891;612;447;0
36951;BA;MACARANI;13940;7027;6906;7;203;247;884;1309;3164;2454;2908;1381;890;499;1
36978;BA;MACAÚBAS;34266;17198;17059;9;576;679;2190;3265;7523;6120;7236;3070;2082;1524;1
36994;BA;MACURURÉ;6682;3410;3248;24;104;106;397;549;1454;1273;1336;614;459;390;0
39748;BA;MADRE DE DEUS;13234;7105;6129;0;137;302;942;1039;2845;3057;3399;1064;389;60;0
39756;BA;MAETINGA;6897;3424;3468;5;72;99;361;567;1414;1276;1417;754;556;379;2
37010;BA;MAIQUINIQUE;7711;3855;3853;3;114;154;491;661;1757;1458;1605;819;424;228;0
37036;BA;MAIRI;14695;7696;6995;4;193;251;893;1429;3181;2529;3065;1613;1001;540;0
37052;BA;MALHADA;13241;6426;6795;20;243;315;980;1354;3219;2453;2582;1004;645;445;1
37079;BA;MALHADA DE PEDRAS;7536;3667;3865;4;172;157;496;665;1633;1370;1652;704;506;180;1
37095;BA;MANOEL VITORINO;12355;6150;6205;0;269;276;815;1118;2632;2325;2652;1292;691;285;0
39772;BA;MANSIDÃO;10131;4839;5277;15;235;214;683;975;2497;1859;1938;830;512;386;2
37117;BA;MARACÁS;21030;10812;10214;4;184;322;1168;1842;4865;3741;4570;2012;1261;1063;2
37133;BA;MARAGOGIPE;33480;17241;16224;15;155;336;1764;3007;8222;7360;7384;3054;1601;596;1
37150;BA;MARAÚ;13400;6321;7079;0;176;230;695;1148;3317;2752;2743;1127;655;557;0
37176;BA;MARCIONÍLIO SOUZA;7984;4004;3974;6;132;193;564;818;1896;1381;1649;702;436;213;0
37192;BA;MASCOTE;9514;4816;4696;2;155;176;585;804;2147;1733;1916;1027;609;362;0
37214;BA;MATA DE SÃO JOÃO;36595;18822;17751;22;228;486;2225;3376;9316;8399;7778;2894;1368;523;2
37222;BA;MATINA;9331;4647;4672;12;239;169;681;940;2115;1674;1912;824;443;332;2
37230;BA;MEDEIROS NETO;18174;9049;9117;8;226;283;1034;1611;3855;3331;4133;1798;1250;653;0
37257;BA;MIGUEL CALMON;21758;11192;10560;6;86;188;1062;1777;5008;4197;4798;2104;1437;1101;0
37273;BA;MILAGRES;9122;4783;4338;1;109;148;532;824;2075;1914;1859;827;520;312;2
37290;BA;MIRANGABA;12091;6187;5890;14;114;169;696;1109;2763;2263;2532;1148;750;543;4
37303;BA;MIRANTE;7661;3750;3907;4;104;118;378;637;1710;1485;1560;731;569;368;1
37311;BA;MONTE SANTO;43025;21080;21923;22;533;727;2779;3926;9631;7981;8555;3978;2888;2024;3
37338;BA;MORPARÁ;7285;3556;3726;3;97;121;430;670;1590;1192;1608;795;504;277;1
37354;BA;MORRO DO CHAPÉU;23557;12119;11418;20;139;317;1562;2193;5312;4497;5395;2327;1294;520;1
37370;BA;MORTUGABA;9615;4943;4667;5;162;156;528;826;1953;1594;2206;1055;742;392;1
37397;BA;MUCUGÊ;8866;4507;4354;5;155;145;504;740;2189;1773;1807;727;477;348;1
37419;BA;MUCURI;27631;13776;13832;23;165;357;1569;2612;6497;5728;6201;2279;1279;944;0
37427;BA;MULUNGU DO MORRO;9704;5049;4639;16;135;173;708;905;2392;1841;1871;745;496;438;0
37435;BA;MUNDO NOVO;15955;8071;7882;2;252;290;1121;1541;3417;2917;3357;1499;1003;558;0
37451;BA;MUNIZ FERREIRA;7371;3685;3683;3;82;105;399;582;1734;1630;1612;653;373;199;2
37460;BA;MUQUÉM DO SÃO FRANCISCO;9348;4454;4880;14;240;236;744;936;2232;1750;1797;708;417;288;0
37478;BA;MURITIBA;19485;10636;8849;0;80;158;1132;1823;4666;4479;4654;1718;641;134;0
37494;BA;MUTUÍPE;18164;9376;8773;15;152;225;879;1404;4190;3624;4066;1645;981;996;2
37516;BA;NAZARÉ;21609;11472;10126;11;69;198;1047;1866;5164;4557;5055;1831;1124;697;1
37532;BA;NILO PEÇANHA;9030;4610;4417;3;125;159;578;822;2271;1819;1892;783;396;184;1
39799;BA;NORDESTINA;10554;5099;5446;9;167;228;740;1017;2476;1977;1997;860;622;469;1
37559;BA;NOVA CANAÃ;12580;6230;6346;4;119;195;665;1061;2486;2274;2879;1339;953;609;0
37567;BA;NOVA FÁTIMA;7376;3748;3620;8;135;133;421;650;1563;1499;1690;682;417;186;0
39969;BA;NOVA IBIÁ;5486;2673;2812;1;70;85;290;496;1314;1180;1133;501;242;173;2
37575;BA;NOVA ITARANA;5669;2878;2786;5;62;71;365;657;1341;1086;1148;480;279;180;0
37583;BA;NOVA REDENÇÃO;6205;3091;3111;3;123;139;429;566;1396;1146;1227;606;387;186;0
37591;BA;NOVA SOURE;20118;10230;9887;1;278;393;1438;1958;4231;3700;4262;2005;1308;544;1
37613;BA;NOVA VIÇOSA;29395;14923;14457;15;231;405;1684;2738;6853;5978;6177;2670;1500;1157;2
39942;BA;NOVO HORIZONTE;8603;4176;4422;5;167;170;511;778;2010;1546;1796;825;560;240;0
37621;BA;NOVO TRIUNFO;8310;4233;4073;4;175;162;513;731;1835;1502;1637;778;529;446;2
37630;BA;OLINDINA;20826;10568;10243;15;250;425;1345;1878;4659;4025;4284;1793;1245;918;4
37656;BA;OLIVEIRA DOS BREJINHOS;16809;8253;8548;8;300;352;1189;1658;3578;2808;3450;1637;1191;646;0
37672;BA;OURIÇANGAS;7080;3544;3532;4;60;88;419;703;1766;1304;1480;579;395;285;1
37680;BA;OUROLÂNDIA;13175;6535;6625;15;199;187;754;1178;3041;2775;2682;1178;701;480;0
37699;BA;PALMAS DE MONTE ALTO;17207;8535;8667;5;264;280;1063;1633;4046;3128;3744;1656;935;458;0
37710;BA;PALMEIRAS;6670;3396;3272;2;125;153;448;590;1523;1241;1353;573;420;244;0
37737;BA;PARAMIRIM;16549;8403;8138;8;195;234;894;1310;3540;3078;3629;1655;1141;872;1
37753;BA;PARATINGA;21980;10844;11098;38;198;248;1279;2520;5442;3916;4433;2020;1287;634;3
37770;BA;PARIPIRANGA;21220;11185;10035;0;291;340;1484;2022;4369;3786;4734;2235;1386;573;0
37796;BA;PAU BRASIL;7500;3778;3722;0;83;132;432;659;1759;1388;1536;795;488;228;0
37818;BA;PAULO AFONSO;79759;42335;37408;16;373;695;4730;7130;18074;17605;17426;7315;4152;2255;4
39810;BA;PÉ DE SERRA;11255;5769;5482;4;189;257;754;1100;2513;2100;2364;954;729;294;1
37834;BA;PEDRÃO;6203;3038;3164;1;65;105;367;624;1517;1191;1297;533;350;153;1
37850;BA;PEDRO ALEXANDRE;9559;4707;4838;14;126;176;688;1042;2292;1748;1857;771;493;365;1
37877;BA;PIATÃ;16097;8366;7730;1;287;315;1011;1452;3477;2798;3337;1710;1168;541;1
37893;BA;PILÃO ARCADO;25088;12384;12687;17;453;547;1824;2559;6006;4400;4910;2237;1428;720;4
37915;BA;PINDAÍ;12453;6167;6273;13;112;227;739;1172;2681;2243;2696;1298;812;473;0
37931;BA;PINDOBAÇU;15488;7784;7703;1;256;295;1008;1463;3493;3052;3157;1527;887;350;0
39837;BA;PINTADAS;8616;4426;4184;6;181;183;597;804;1730;1427;1812;940;656;285;1
37940;BA;PIRAÍ DO NORTE;6375;3081;3293;1;115;151;471;621;1597;1161;1319;513;290;137;0
37958;BA;PIRIPÁ;9443;4803;4634;6;138;143;456;696;1972;1711;1991;1022;746;566;2
37974;BA;PIRITIBA;13826;7086;6726;14;155;222;968;1230;2950;2562;2985;1478;865;410;1
37990;BA;PLANALTINO;6575;3199;3373;3;117;143;457;595;1453;1233;1367;637;409;164;0
38016;BA;PLANALTO;18211;9479;8727;5;338;367;1142;1668;4144;3412;3955;1649;1060;475;1
38032;BA;POÇÕES;35427;18589;16811;27;293;489;1980;2995;7922;6863;7404;3386;2375;1718;2
38059;BA;POJUCA;26252;13901;12351;0;119;286;1438;2451;6462;6039;6056;2148;937;314;2
38067;BA;PONTO NOVO;13192;6573;6610;9;212;283;875;1255;3121;2598;2381;1099;839;528;1
